identifier,text,keywords,Score 
XIN_ENG_20060810.0316,"Angolan gov't to fulfill obligations in Cabindan peace deal: official. Angolan Interior Minister Roberto  Leal Monteiro said his government will fulfill its obligations  under the recently-signed peace deal with a Cabindan separatist  organization,  local media reported on Thursday. ""I want to tell the population (of Cabinda) that they should feel secure and that the government will carry out fully  everything that is stipulated"" in the peace accord signed on Aug.  1, Monteiro said on his arrival in Cabinda for a visit. The minister added, ""With conditions for peace, all funds will be channeled for the well-being of the people, for the social area, economic development and other types of multi-sector development."" Monteiro, who is responsible for coordinating Luanda's actions in the north, said he came for a ""routine"" visit to evaluate the  progresses on government-financed projects. Under the peace accord, the group Cabindan Forum for Dialogue ( FCD) recognized Angola's sovereignty in exchange for a special  administrative status of the oil-producing province, a ceasefire  declaration and the demobilization of separatist fighters.","{'well-being', 'development', 'action', 'economic development'}",0.09989179206513328
XIN_ENG_20100109.0198,"Hu Jintao underlines improvement on fiscal, taxation systems. Hu Jintao, general secretary of the Central Committee of the Communist Party of China (CPC), urged to deepen fiscal and taxation system reforms, and improve the efficiency of fiscal management, so as to maintain steady and comparatively fast economic development. It is imperative to continue the pro-active fiscal policy and moderately loose monetary policy, with priority given to the implementation of policies that support domestic consumption expansion, economic growth, economic structure adjustments and projects concerning people's livelihood, said Hu at a seminar attended by members of the Political Bureau of the CPC Central Committee and researchers from the nation's top think tanks on Friday afternoon. He also called for more investment in agriculture and rural areas, independent innovation and fostering of emerging strategic industries. More fiscal resources should be channeled to promote public welfare development and back up undertakings concerning people's livelihood, especially education, employment, social security, medical care,  affordable housing construction, and environmental protection, according to Hu. Hu also called for improving the taxation system by optimizing taxation system structure, working out a more fair distribution of the tax burden, and standardizing income distribution, in a bid to promote healthy economic development.","{'innovation', 'development', 'research', 'economic development'}",0.09977009571979753
XIN_ENG_20030603.0152,"APEC trade ministers determined to minimize SARS impact. The Asia Pacific Economic Cooperation (APEC) members are determined to minimize the impact of Severe Acute Respiratory Syndrome (SARS), said a joint statement of APEC trade ministers which was issued here Tuesday. The meeting of APEC ministers responsible for Trade affirmed the solidarity of APEC economies and their strong determination to take every necessary action to ""minimize the impact of SARS on the well-being of the people and the economic development of the region,"" said the joint statement issued at the end of the two-day meeting which opened on Monday in Khon Kaen, some 450 kilometers northeast of Bangkok. The ministers therefore endorsed the APEC Action Plan on SARS, which was passed by APEC senior officials at a meeting on May 29 to 30. The APEC Action Plan on SARS included short-term initiatives relating to the exchange of information and the adoption of common guiding principles on border health screening,	 and the medium to long-term initiatives aimed at minimizing the impact of SARS on sectors such as tourism, trade and business mobility. The Action Plan also included measures to promote cooperation to develop common standards for the monitoring and reporting of infectious disease.","{'well-being', 'development', 'action', 'economic development'}",0.09974006870468395
XIN_ENG_20040524.0195,"Dalai Lama by no means qualified as ""representative"" of Tibetans:
scholars. China issued Sunday a white paper reiterating the Central Government's consistent stance towards the Dalai Lama, which scholars agreed was a clear warning to the Dalai clique, whose separatist conspiracy had violated the fundamental interests of Tibetans and was unacceptable to the entire Chinese people. ""Instigated and supported by overseas reactionaries, the Dalai clique has plotted a series of anti-China activities in the past decades, attempting to undermine economic development in Tibet, to disturb the normal reincarnation of the living Buddha in Tibetan Buddhism and to impair Tibet's stability and development,"" said Dinzen, a Tibetan studies expert with the China Tibetology Research Center (CTRC). ""It's quite ridiculous that the Dalai Lama is still passing himself off as 'the spokesman of Tibetans', frequently declaring reactionary opinions and leading separatist schemes. The fact is that under the correct leadership of the Communist Party of China (CPC), Tibet has made rapid progress in all causes and the living standards of its people have also kept rising,"" Dinzen said. ""Isn't it as clear as day who represents the fundamental interests of Tibetan people?"" Zhou Wei, director of the CTRC's society and economy research institute, pointed out that the peaceful liberation of Tibet and the Democratic Reform by the Chinese Central Government in Tibet turned a new page in the region's history, which was not only the inevitable outcome of historical development but also a correct option of Tibetan people.","{'development', 'research', 'action', 'economic development'}",0.09971092634259693
XIN_ENG_19990531.0188,"China to Establish Top National Science Awards. New national science awards are to be made annually by China's State Council to the two best discoveries in the field of frontier scientific research. The discoveries, which must be unique both at home and abroad, must be of important scientific value and recognized by international natural science circles. The awards could also be made to scientists who help boost the country's coffers as a result of technical innovation programs or the industrialization of such high-tech discoveries. According to the State Council it will also establish a state award for natural science achievements while the existing state technical innovation award, scientific and technological advancement award and international scientific and technical cooperation award will continue to be made every year. Xu Guanhua, Vice Minister of Science and Technology said this is aimed at further encouraging Chinese scientists who make outstanding achievements in scientific research and make major contributions to the country's rapid scientific development.","{'industrialization', 'innovation', 'development', 'research'}",0.09941541002756768
CNA_ENG_20070803.0020,"Taiwan should work to become 'technology innovator': president. President Chen Shui-bian said Friday that Taiwan should continue to work toward the goal of becoming a ""technological innovator, "" after the country's industrial structure has  been  transformed  from  a labor-intensive  one  into a knowledge-intensive one. Chen made the remarks while addressing the opening of a science show in Taipei. In what he said proves the excellence of Taiwan's capabilities in terms of innovation and research and development, Chen noted that Taiwan's innovative competitiveness was rated second in Asia by the U.K.-based Economist Intelligence Unit. Meanwhile, 14 Taiwanese businesses were included on the list of the world's top 100 performers in the information technology industry released July 2 by the U.S.-based BusinessWeek, Chen pointed out. According to Chen, although natural resources are lacking in Taiwan,  talent, knowledge and innovation are precious assets possessed by the country.","{'innovation', 'development', 'information technology', 'research'}",0.09940616286596
XIN_ENG_20081029.0310,"Full text: China's Policies and Actions for Addressing Climate
Change(2). Foreword Global climate change and its adverse effects are a common concern of mankind. Ever since the industrial revolution, human activities, especially the massive consumption of energy and resources by developed countries in the process of industrialization, have increased the atmospheric concentrations of greenhouse gases, produced conspicuous impacts on the natural ecosystems of the Earth, and posed severe challenges to the survival and development of human society. As a developing country with a large population, a relatively low level of economic development, a complex climate and a fragile eco-environment, China is vulnerable to the adverse effects of climate change, which has brought substantial threats to the natural ecosystems as well as the economic and social development of the country. These threats are particularly pressing in the fields of agriculture and livestock breeding, forestry, natural ecosystems and water resources, and in coastal and eco-fragile zones. Therefore, China's priority task at present is to adapt itself to climate change. The multiple pressures of developing the economy, eliminating poverty and mitigating the emissions of greenhouse gases constitute difficulties for China in its efforts to cope with climate change, since the country is undergoing rapid economic development. A responsible developing country, China sets great store by climate change issues. Fully aware of the importance and urgency of addressing climate change, following the requirements of the Scientific Outlook on Development, and taking into overall consideration of both economic development and ecological construction, domestic situation and international situation, and present and future, China has formulated and implemented a national plan for coping with climate change, and adopted a series of policies and measures in this regard. China combines the handling of climate change with its execution of its sustainable development strategy, acceleration of building a resource-conserving and environmental-friendly society and construction of a country of innovation. Taking economic development as the core objective, and placing emphasis on energy conservation, optimization of the energy mix, reinforcement of ecological protection and construction, and scientific and technological progress as backup, China strives to control and mitigate the emission of greenhouse gases and continuously enhance the capability of adapting itself to climate change. China actively participates in worldwide efforts to address climate change, earnestly observes the United Nations Framework Convention on Climate Change (hereinafter referred to as the UNFCCC) and the Kyoto Protocol, and plays a constructive role in international cooperation in this regard.  (more)","{'industrialization', 'innovation', 'development', 'economic development'}",0.0993891385416073
NYT_ENG_20050908.0199,"OPEN-INFORMATION TECHNOLOGY URGED ON NATIONAL GOVERNMENTS. In a report to be presented at the World Bank on Friday, a group that includes senior government officials from 13 countries will urge nations to adopt open-information technology standards as a vital step to accelerate economic growth, efficiency and innovation. The 33-page report is a road map for creating national policies on open-technology standards and comes at a time when several countries -- and some state governments -- are pursuing plans to reduce their dependence on proprietary software makers, notably Microsoft, by using more free, open-source software. The project, begun by the Berkman Center for Internet and Society at the Harvard Law School, gathered government officials from China, India, Thailand, Denmark, Jordan, Brazil and elsewhere at a three-day meeting in Silicon Valley in February to discuss technology standards and economic development. The meeting was followed by e-mail exchanges, conference calls and postings on a shared Web site. The group defines an open standard as technology that is not owned by a single company and is openly published. Still, there is a huge debate in industry and among policymakers about how far openness should go. The report makes clear that government policy should ""mandate technology choice, not software development models."" It also points out that open-technology standards -- the digital equivalent of a common gauge for railroad tracks -- are not the same as open-source software. Open source is a development model for software in which code is freely shared and improved by a cooperative network of programmers.","{'innovation', 'development', 'information technology', 'economic development'}",0.09934830943316875
XIN_ENG_20001013.0103,"China to Break Through Technological Bottleneck (1). The booming high-tech industries have begun to play an important role in changing China's economic growth manners and economic restructuring, an official at the State Development Planning Commission (SDPC) said here today. In 1996 the central government made clear the necessity of vigorously developing high-tech and related industries. And in the ensuing years, the state adopted a series of major policies to encourage technical innovations, giving unprecedented priority to the development of science and technology as well as high-tech industrialization. Last year, the SDPC issued a directory for major high-tech areas China was paying special attention to, aiming to guide social investment, promote industrial restructuring and upgrade technologies. Meanwhile, the SDPC began to work on a development plan for high-tech industries during the 10th Five-Year Plan (2001-2005), the first in history, the official said. The Fifth Plenum of the 15th Central Committee of the Communist Party of China, which was convened on October 9-11, called for greater efforts in the research of high-tech areas of strategic importance.","{'industrialization', 'innovation', 'development', 'research'}",0.09910986723252706
XIN_ENG_20010530.0213,"Bank Offers Support to High-tech Park in Shanghai. The Shenzhen Development Bank's Shanghai branch has agreed to offer a credit line of 600 million yuan (72 million U.S. dollars) to the local Zhangjiang High-Tech Park Development Co., Ltd. Under an agreement signed Tuesday, the credit will be used to promote the development of bio-medicine and information technology industries in the high-tech park, in Shanghai's Pudong New District, bank officials said Wednesday. Established in 1992, the 25-square kilometer high-tech park has attracted more than 240 projects with a total investment of 4.4 billion U.S. dollars, along with a dozen research institutes. The municipal government has a plan to develop the high-tech park into a world-level science park with Shanghai or even Chinese characteristics by the year 2005. The financial assistance provided by banks will help realize this goal and promote technological innovation and industrialization of high technologies in Shanghai and the whole country as well, officials said.","{'information technology', 'innovation', 'development', 'industrialization', 'research'}",0.09907630727362121
XIN_ENG_20070316.0053,"Full Text: Report on the Work of the Government (14). We need to strongly advocate conservation-oriented, environmentally friendly and civilized patterns of production and consumption throughout society so that conserving resources and protecting the environment become second nature for every enterprise, village, organization and individual member of society. We need to work hard to build a resource-conserving and environmentally friendly society. 4. We will accelerate efforts to upgrade the industrial structure and make independent innovations. We will continue to follow a new path of industrialization, concentrating on upgrading the industrial structure. The focus of this work will be to greatly develop the service industry, to improve the level and technology of industry, and to promote extensive IT application in the economy and in society. We will reform management systems, increase funding and improve economic policy to encourage and support accelerated development of services, particularly modern services such as logistics, finance, information, consulting, tourism and community services. The overall scale of China's industry is large, but the level of industry and technology is not high, which makes translating size into power a pressing task. We will accelerate development of new- and high- technology industries, reinvigorate the equipment manufacturing industry, energetically develop renewable energy sources, systematically develop alternative energy sources and widely apply advanced technologies to upgrade traditional industries. We will accelerate adjustments in industries with excess capacity. We will use economic and legal tools to strengthen industrial planning and provide effective policy guidance for improving the industrial structure. We will strive to make China an innovative country. We must work diligently to attain the goals and complete the tasks set forth in the Outline of the National Program for Long- and Medium- Term Scientific and Technological Development. We will launch key state science and technology projects, work hard to make breakthroughs in a number of core technologies crucial to the economy, the people's wellbeing and national security, increase independent production of major equipment through completion of key projects and strive to make breakthroughs in key areas where China holds the lead. We will increase basic research, research in cutting-edge technology and research for public benefit. We will deepen the reform of the science and technology management system. We will speed up development of a system for technological innovation in which enterprises play the leading role, and which is guided by the market and combines enterprises, universities and research institutes. We will improve the mechanism for rewarding independent innovation and implement fiscal, tax and banking policies and the government procurement system to encourage and support independent innovation. We will energetically develop venture capital investment. We will move quickly to formulate and implement a national strategy for intellectual property rights to strengthen protection for them. We will continue to implement the Action Plan to Increase the Population's Understanding of Science. (More)","{'industrialization', 'innovation', 'development', 'research'}",0.0987756634188531
XIN_ENG_19970113.0203,"Science and Technology Helping Economic Growth In Tiangjin. Science and technology are  becoming a major force in promoting the economic development in  the north China port city of Tianjin, and more than 200 science  and technology projects to be built in the city have been listed  in the national Ninth-Five-Year Plan, 13 of which have been  started. In the city's hi-tech industrial park, the total income of  industries and trade last year was 9 billion Yuan (110 million US	dollars). Investment in science and technology research has also	increased sharply. Last year, the municipal government spent 18  percent more on science and technology development than in the	previous year, and the volume of technology business transaction  in Tianjin totaled 1.135 billion yuan, while technology exports	reached 120 million US dollars, a record high.","{'development', 'research', 'action', 'economic development'}",0.0987497073141439
XIN_ENG_20030331.0230,"International cooperation on climate change urged. China's Vice-Premier Hui Liangyu called for international cooperation to face the challenge of climate change, at the opening of the International Symposium on Climate Change Monday. ""The challenge of climate change faced by humankind makes it imperative to take such practical and common actions as conducting scientific research and building the capacity of developing countries to cope with climate change,"" Hui said. He pointed out that climate change was a major concern facing the world as a whole and China always attached great importance to the issue. China's vast territory covered many climate zones and frequent disasters induced by extreme climatic events had a heavy impact on its social and economic development, said Hui. In 1992, China signed the United Nations Convention on Climate Change (UNFCCC) and drew up China's Agenda 21 and its sustainable development strategy. Last year, China approved the Kyoto Protocol and the National Report on Sustainable Development.","{'development', 'research', 'action', 'economic development'}",0.09832617424720169
XIN_ENG_20060825.0099,"South East Asia Region countries urged to do more for health development. The 59th session of World Health  Organization (WHO)'s Regional Committee for South-East Asia  concluded here Friday, calling for strong commitment and joint  endeavors for health development by the member states. ""It is the most successful session of the Regional Committee,""  said Dr. Samlee Plianbangchang, regional director of WHO, at a  press conference after the meeting. The session noted with satisfaction the progress in the  implementation of WHO's collaborative programs and activities in  the region. The committee deliberated on several issues of importance to  the countries and adopted resolutions on subjects of regional  priority, including on the following: Promoting patient safety at health care institutions; Alcohol  consumption control-policy options in the South-East Asia Region ( SEAR); Strengthening public health workforce in SEAR countries and regional strategic plan for human resource development; Regional  initiatives for eradication/elimination of Tropical Diseases;  Regional strategy for health promotion: follow-up of 6th Global  Conference on health promotion; Public health, innovation,  essential health research and intellectual property rights;  International trade and health; and Health information system  development.","{'innovation', 'development', 'research', 'action'}",0.09800672994087557
XIN_ENG_20101027.0466,"1st LD-Writethru: China to nurture 7 new strategic industries in
2011-15. China will nurture and develop seven new strategic industries with favorable policies in the next five years, according to an official document released Wednesday. The document, the Communist Party of China (CPC) Central Committee's Proposal for Formulating the 12th Five-Year Program for China's Economic and Social Development (2011-2015), was adopted at the Fifth Plenum of the 17th CPC Central Committee. The industries were new-generation information technology, energy-saving and environment protection, new energy, biology, high-end equipment manufacturing, new materials and new-energy cars, said the document. China would boost policy support and planning guidance to promote research and development in key technologies and develop the seven strategic sectors into pillar industries to improve industry core competitiveness and economic efficiency, it said. The government would put forward fiscal, tax and financial policies to support major state-level science and technology projects and domestic indigenous innovation to promote the development of high-tech industries, it added.","{'innovation', 'development', 'information technology', 'research'}",0.09769283740617919
AFP_ENG_20080721.0302,"ASEAN demands action on soaring commodity prices. Southeast Asian foreign ministers called for action Monday to reduce soaring commodity prices and urged Myanmar's junta to immediately release democracy leader Aung San Suu Kyi. The ministers of the Association of Southeast Asian Nations (ASEAN) -- a region of more than 500 million people including some of the world's poorest -- said soaring food and fuel prices pose a ""serious challenge to our peoples' welfare as well as our countries' continued economic development."" The call came at the end of annual talks between foreign ministers in Singapore which covered a multitude of issues concerning the bloc. ""On the issue of food security, we affirmed that access to adequate and reliable supply of staples, and stable prices were fundamental to the region's economic and social well-being,"" they said in a joint communique. ""We encouraged all countries to do away with price-distorting export subsidies and other protectionist policies, and to provide market access to competitive food exports.""","{'well-being', 'development', 'action', 'economic development'}",0.09756836077443795
CNA_ENG_20031022.0017,"R&D FUND TO ACCOUNT FOR 3% OF GDP: PRESIDENT. President Chen Shui-bian said Wednesday the government will raise the ratio of research and development (R&D) funds to the nation's gross domestic product (GDP) from the current 2.16 percent to 3 percent in two years. Speaking at a meeting of the ROC General Chamber of Commerce, Chen said that during the era of knowledge-based economies, innovation is pivotal to sustain a country's competitiveness. Against this backdrop, Chen said, his administration will continue R&D investment to boost the development of high-tech and high value-added industries. In two years, he said, annual R&D funds will account for 3 percent of Taiwan's GDP, compared to 2.16 percent at present. Chen further said he is fully aware that local business groups are concerned about the developments in cross-Taiwan Strait relations. He said his administration will continue promoting constructive cross-strait interactions in a gradual and pragmatic manner.","{'innovation', 'development', 'research', 'action'}",0.0974109525575458
XIN_ENG_20000705.0040,"U.N. Opens High-Level Meeting on Information Technology. The United Nations Economic and Social Council (ECOSOC) Wednesday opened the three-day high- level meeting on the role of information technology (IT). Heads of the world's main multilateral institutions and national ministers of information and development attended the meeting, to be held from July 5 to 7 at the Headquarters of the United Nations in New York. One of the main topics of the meeting, an annual event of the ECOSOC, is how to make measures to overcome the lag in IT use in the less developed countries. The ECOSOC meeting is expected to issue a ministerial-level declaration which will endorse a global action involving the U.N., international agencies, countries and the private sector. A panoply of high-tech exhibits is on show at the same time, which informs U.N. member countries on the use of information technology for advancing economic development and the well-being of people.","{'information technology', 'action', 'economic development', 'development', 'well-being'}",0.09723657859865967
XIN_ENG_20101018.0460,"2nd LD-Writethru: China targets ""major breakthroughs"" in
restructuring economy through  2015. China aims to achieve ""major breakthroughs"" in economic restructuring and maintain ""stable and relatively fast economic growth"", the Central Committee of the Communist Party of China (CPC) said Monday after it approved an economic blueprint for the next five years. To speed up the transformation of the economic development pattern marks a profound reform and should proceed throughout all sectors of economic and social development, said a communique issued at the close of the Fifth Plenary Session of the 17th CPC Central Committee. Economic strategic restructuring should be a major task in the transformation, said the communique released after the four-day plenum, which examined and approved the 12th Five-Year Program (2011-2015) for National Economic and Social Development. China aimed to reduce its dependence on investment and exports, which made it vulnerable to global economic recession, and efforts had been made to increase domestic demand through consumer subsidies and rising incomes. The communique said the CPC would continue the policy of boosting domestic demand, and push forward technology research and innovation.","{'innovation', 'development', 'research', 'economic development'}",0.09703424518137138
XIN_ENG_20021117.0080,"Full text of Jiang Zemin's report at 16th Party congress (13). In taking a new road to industrialization, we must give play to the important role of science and technology as the primary productive force and pay close attention to improving the quality and efficiency of economic growth by relying on scientific and technological progress and raising the qualities of labor force. We must strengthen basic research and research in high technology, promote key technological innovation and systems integration so that technology will develop by leaps and bounds. We must encourage scientific and technological innovation and acquire key technology and independent intellectual property rights in key areas and a number of domains in frontier science and technology. We must deepen the reform of the administration systems of science, technology and education, strengthen the integration of science, technology and education with the economy, improve the service system for the development of science and technology and quicken the pace of translating research achievements into practical productive forces. We must press ahead with the building of a national innovation system. We must give play to the role of venture capital and develop a mechanism of capital operation and human capital pooling for promoting scientific and technological innovation and start-ups. We must improve the system of intellectual property rights protection. We must give top priority to sustainable development, adhere to the basic state policies of family planning and environmental and resources protection, keep the birthrate low and rationally develop and economically utilize all kinds of natural resources. We must lose no time in solving the problem of water shortages in some areas and build the south- to-north water diversion project. We should promote marine development and do well in the comprehensive improvement of land and resources. It is necessary to help the whole nation see the importance of environmental protection and do a good job of ecological conservation and improvement. 2. Make the rural economy flourish and speed up urbanization. A major task for building a well-off society in an all-round way is to make overall planning for urban and rural economic and social development, build modern agriculture, develop the rural economy and increase the income of farmers. We must strengthen the position of agriculture as the foundation of the economy, carry on the restructuring of agriculture and the rural economy, protect and raise the comprehensive grain production capacity, improve the system for ensuring the quality of farm produce and enhance the competitiveness of agriculture in the market. We must push forward the industrialized operation of agriculture, better organize farmers in their access to the market and improve the overall efficiency of agriculture. We must develop farm produce processing industry to boost the county economy. We must open up more rural markets and enliven the distribution of farm produce by improving its market system. It is an inevitable trend of industrialization and modernization for surplus rural labor to move to non-agricultural industries and to cities and towns. It is essential to raise the level of urbanization gradually and persist in the coordinated development of large, medium and small cities and small towns along the path to urbanization with Chinese characteristics. We should develop small towns on the basis of existing county seats and of organic towns where conditions permit, make scientific planning and a rational layout, integrating their development with the expansion of township and village enterprises and the rural service sector. All the institutional and policy barriers to urbanization must be removed and the rational and orderly flow of rural labor guided. We must adhere to the basic rural policies of the Party and keep stabilizing and improving the two-tier management system that integrates unified with separate management on the basis of household contract management. Wherever conditions permit, the transfer of the contractual right of land can be carried out according to law and on a voluntary and compensatory basis so as to develop scale operation step by step. We must respect farmer households as market players and encourage innovation in the rural management system. We must enhance the economic strength of the collectives. We should establish and improve a commercialized rural service system. We must invest more in agriculture, give it more support and accelerate the progress of agricultural science and technology and the building of rural infrastructure. We should improve financial services in rural areas. We must continue with the reform in tax and fee in rural areas to lighten the burdens of farmers and protect their interests.  (More)","{'industrialization', 'innovation', 'development', 'research'}",0.09700403767003313
XIN_ENG_20070108.0217,"China to accelerate upgrading of national defense industry: Vice
Premier. Chinese Vice Premier Zeng Peiyan on Monday urged defense engineers to strengthen technical innovation and speed up the upgrading of the country's national defense science and technology industry. ""In the past year, you have stuck together fighting a hard war in this special battlefront, achieved excellent performance...made significant contributions to both national defense and economic development,"" Zeng told a work conference on the development of national defense science and technology industry. The meeting came only three days after the government announced it had become the fourth country in the world to develop its own advanced fighter aircraft, aero-engines and missiles. At the annual meeting summarizing the previous year's work and making plans for 2007, Zeng urged participants from military industrial enterprises and research and development institutions to carry forward the hardworking spirits of the old generation who developed the country's first atomic bomb and hydrogen bomb in the 1960s and the first man-made satellite in 1970. Zhang Yunchuan, Minister of the State Commission of Science, Technology and Industry for National Defense, delivered a work report to more than 200 participants.","{'innovation', 'development', 'research', 'economic development'}",0.09697345394151637
AFP_ENG_20041118.0114,"Microsoft expanding philanthropic activities in Asia. Microsoft is expanding its community and economic development programs in Asia as part of its global campaign to give poor people access to computers, the US software giant's chief executive said Thursday. Speaking at a Microsoft forum in Singapore, Steve Ballmer said the strategy mixed altruism and philanthropy with smart business strategies as rising computer literacy around the world meant more business. ""We made a decision that we're going to allocate a certain amount of our human capital, our research and development, our money, our cash to make sure that we're participating in helping raise the general tide of information technology around the world,"" he said. He said Asia was particularly important because the region was expected to be the biggest source of growth for the IT industry over the next 20-25 years. In China, Microsoft has partnered with the government in a project aimed at training 60,000 of the country's 10 million teachers as specialists in information and communication technology (ICT), Ballmer said.","{'development', 'information technology', 'research', 'economic development'}",0.09657985837341584
CNA_ENG_20100331.0012,"Minister urges quick passage of industrial innovation statute. Minister of Economic Affairs Shih Yen-shiang urged the Legislative Yuan Tuesday to pass a draft statute on industrial innovation to accelerate  the country's economic development. Shih made the call after the legislature was left idle Tuesday as a result of a filibuster by the opposition Democratic Progressive Party (DPP) against the bill's approval, on the grounds that it would simply give privileges to big businesses and give rise to land speculation. The passage of the statute, which seeks to encourage leading international enterprises to set up operating headquarters in Taiwan by offering them corporate tax breaks, has been listed as a top priority by the government. After their six-point set of conditions for approving the bill was rejected by the caucus of the ruling Kuomintang, which dominates the legislature, DPP lawmakers seized the podium to block the legislative proceedings,  forcing Legislative Yuan Speaker Wang Jin-pyng, who was chairing the session, to adjourn the proceedings and call for further "" coordination""  between the ruling and opposition parties the following day. Shih  said  the statute  would  not benefit  only leading conglomerates, as the tax incentives the government seeks to offer will cover all enterprises regardless of size, as long as they are qualified with regard to focusing on nurturing talent, as well as pursuing research and development.","{'innovation', 'development', 'research', 'economic development'}",0.09583072628801108
CNA_ENG_20100330.0047,"Minister urges quick passage of industrial innovation statute. Minister of Economic Affairs Shih Yen-shiang urged the Legislative Yuan Tuesday to pass a draft statute on industrial innovation to accelerate  the country's economic development. Shih made the call after the legislature was left idle Tuesday as a result of a filibuster by the opposition Democratic Progressive Party (DPP) against the bill's approval, on the grounds that it would simply give privileges to big businesses and give rise to land speculation. The passage of the statute, which seeks to encourage leading international enterprises to set up operating headquarters in Taiwan by offering them corporate tax breaks, has been listed as a top priority by the government. After their six-point set of conditions for approving the bill was rejected by the caucus of the ruling Kuomintang, which dominates the legislature, DPP lawmakers seized the podium to block the legislative proceedings,  forcing Legislative Yuan Speaker Wang Jin-pyng, who was chairing the session, to adjourn the proceedings and call for further "" coordination""  between the ruling and opposition parties the following day. Shih  said  the statute  would  not benefit  only leading conglomerates, as the tax incentives the government seeks to offer will cover all enterprises regardless of size, as long as they are qualified with regard to focusing on nurturing talent, as well as pursuing research and development.","{'innovation', 'development', 'research', 'economic development'}",0.09583072628801108
XIN_ENG_19971014.0115,"Bell Labs Seminar Offers Latest in Telecommunications Technology. The two-day Bell Laboratories Information Technology Seminar opened here today presenting the latest in telecommunications technology. The seminar, co-sponsored by the Science and Technology Department of China's State Education Commission and Lucent Technologies of the United States, focuses on such hot topics as speech processing, multimedia, microelectronics, network management and wireless communications. Dr. Randy Yeh, chairman of Lucent China, said at the opening ceremony of the seminar that Bell Labs plans to further its cooperation with China as ""we believe that China will witness a take-off in its economy after the 15th National Congress of the Communist Party of China."" Bell Labs has set up two research and development facilities in China and opened its first joint lab in Shanghai with Jiaotong University this year. As the research and development arm of Lucent Technologies, which is the largest supplier of telecommunications equipment in the world, Bell Labs is the cradle of such innovations as transistors, lasers, digital computers, communications satellites and cellular telephones.","{'communications technology', 'innovation', 'development', 'research'}",0.0953456492396754
XIN_ENG_20091027.0140,"Interview: Kenyan FM says China-Africa cooperation conducive to
African economies. Kenyan Foreign Minister Moses Wetengula has said that China's cooperation with Africa is conducive to the economic development of African countries. Speaking in an interview with Xinhua on Monday, the minister said that remarkable achievements had been made in the field of cooperation since the holding of the Beijing Summit of China- Africa Cooperation Forum in 2006. Wetengula, who is going to attend the China-Africa Cooperation Forum's fourth ministerial meeting next month in Sharm el Sheikh, Egypt, said he hoped that the November meeting could include discussions on expanding fields of cooperation and innovation of cooperation modes. He said that Chinese companies have invested in a range of projects in African countries, in such sectors as infrastructure building, mining, commodities trade and direct investment. However, he hoped that the investment and cooperation can be expanded to more sectors, like green energy development and information technology.","{'innovation', 'development', 'information technology', 'economic development'}",0.09519152221162765
XIN_ENG_20040602.0206,"Chinese president urges scientific community to work for sustainable
development. Chinese President Hu Jintao Wednesday called on the country's millions of scientific workers to contribute more to the country's scientific and research undertakings and to strive for accelerated modernization. Addressing 1,100 members of the Chinese Academy of Sciences and Chinese Academy of Engineering, the president said China must firmly follow its strategy of revitalizing the country through science and technology, and promote economic development through scientific and technological progress and improved capability of its workers. China should achieve all-round, coordinated and sustainable development through scientific and technological progress and innovation, he said. On a number of major problems that call for urgent solutions in China, the president said the scientific and technological level of the country's agricultural sector and rural economy remains low, resulting in a lack of powerful technological support for improved comprehensive agricultural production capability. The country's high-tech sector still accounts for an insignificant part of the country's economic growth as the country faces the heavy task of upgrading its traditional industrial sectors, said Hu.","{'innovation', 'development', 'research', 'economic development'}",0.09503777900132464
XIN_ENG_20101027.0279,"Interview: China's next five-year plan presents opportunities,
challenges for Europe. China's next five-year plan would mark a further step in rebalancing the world's second largest economy, which presents both opportunities and challenges for businesses in the European Union (EU), an expert said on Tuesday. ""There is a focus on continuing reform. There is a lot of talk about the need to rebalance the economy and to rebalance development in China. That is the most important element of the five-year plan,"" Duncan Freeman, a research fellow at the Brussels Institute of Contemporary China Studies, said in an interview with Xinhua. Leaders of the Communist Party of China (CPC) wrapped up a crucial meeting last week with a draft plan of the country's economic development strategy in the next five years, under which China aims to build a sustainable and green economy by boosting domestic demand and investing in clean technologies. Freeman, who has been following China's economic policies and its relations with the EU for years, said the new five-year plan would be a step forward in Beijing's quest for a more sustainable and inclusive growth. ""There have already been policies in place in China on a lot of issues, such as social welfare and consumption. What is now being talked about in preparation for the five-year plan is that rebalancing of the economic development model in China will be tackled in a much more coherent and comprehensive way,"" the Belgian expert said. ""This will be a fundamental part of the economic policy in China.""","{'clean technologies', 'development', 'research', 'economic development'}",0.09443880852612727
