identifier,text,keywords,Score 
XIN_ENG_20050530.0163,"China to work for building harmonious society, vice-premier. Chinese Vice-Premier Zeng Peiyan  briefed economists attending the Nobel Laureates Beijing Forum  2005 here Monday on China's major tasks to establish a harmonious  society. At the opening ceremony of the forum, Zeng said in his address  that firstly, China will make efforts to achieve the stable and  rapid growth of its economy, meanwhile encouraging diverse forms  of ownership and flexible means of employment, so as to increase  working opportunities for the labor force. Secondly, China will promote the intellectual and spiritual  quality of the general public by encouraging respect for work and  knowledge, and fostering talent and creativity. China will make  efforts to protect intellectual property, and support investment  and business, he said. Thirdly, China will work for coordinating development between  urban and rural areas and between various regions, Zeng said. It  will continue its efforts to develop its western region, to  revitalize northeast China and other old industrial bases, and to  promote the development of its poverty-stricken regions, in a bid  to provide fair opportunities for each person and to allow them to benefit from China's development. Fourthly, China will try to make further progress in education, public health, social security, environmental protection and  public service.","{'property', 'social security', 'development', 'poverty', 'ownership'}",0.2518707920477293
XIN_ENG_20020716.0310,"UN council debates complex humanitarian emergencies. The United Nations Economic and Social Council Tuesday held a wide-ranging debate on how to best enable relief workers to reach vulnerable populations in the context of natural disasters and complex humanitarian emergencies. Natural disasters and complex humanitarian emergencies can jointly exacerbate already dangerous conditions. The executive director of the UN Children's Fund (UNICEF), Carol Bellamy, said there were ""no redeeming features to the reality of a child living in a war zone"" and stressed that the UN system must have safe and unobstructed access to these young people in order to save lives. Bellamy called for increased resources devoted to humanitarian assistance complemented by support for activities aimed at bridging the transition from relief to development. The UN high commissioner for refugees (UNHCR), Ruud Lubbers, agreed that humanitarian efforts must be harmonized with development initiatives. For its part, the UN refugee agency sought to prepare the ground for the smooth transition from relief to development, he added.","{'disasters', 'workers', 'vulnerable', 'development', 'natural disaster'}",0.251036505053042
AFP_ENG_20030226.0437,"General strike cripples Algeria for second day. A general strike called in Algeria to protest against government privatisation plans and call for better working conditions and wages on Wednesday crippled the north African country for a second day. Both state-run Air Algerie and privately owned Khalifa Airways grounded all domestic and international flights, and seaports shut down. Finance, education and public sector workers widely followed the strike, which began Tuesday and was due to end Wednesday evening. The two-day strike had been called by the powerful Algerian General Workers Union (UGTA) in protest against the government's privatisation policy and the low wages and high unemployment which together are driving many Algerians into poverty. One of the UGTA's key demands is that the minimum wage be increased from its current level of 8,000 dinars (around 120 euros) a month.","{'minimum wage', 'workers', 'working conditions', 'low wage', 'poverty'}",0.24916479494888238
XIN_ENG_20091016.0035,"WFP urges joint efforts to secure foods for poor Cambodians. The UN food agency World Food Program (WFP) in Cambodia issued a statement Friday urging all stakeholders to take more joint efforts to secure food for poor Cambodians. ""Achieving food security remains a daunting challenge for hundreds of thousands of poor and vulnerable Cambodians,"" said Jean Pierre de Margerie, WFP's country representative. He noted that the high food price crisis and global economic crisis have exacerbated the level of vulnerability in Cambodia, notably, in areas hard hit by natural disasters such as Typhoon Ketsana. ""Well and joint coordinated efforts between all stakeholders is the best way in achieving lasting and sustainable food security in Cambodia,"" he said. Despite progress made in recent years, Cambodia is still considered as having an alarming high level of hunger and is among the 36 countries with the highest burden of child undernutrition in the world.","{'disasters', 'vulnerable', 'hunger', 'poor', 'natural disaster'}",0.24907592847992427
XIN_ENG_20040316.0380,"Report on China's economic and social development plan (full text-3). 6. More jobs were created, and people's lives continued to improve. A total of 8.59 million more urban residents found jobs, and 4.4 million laid-off workers were reemployed in 2003; both figures exceeded the targets set for the year. The registered unemployment rate was 4.3% in cities and towns at the end of 2003. The urban population had a per capita disposable income of 8,472 yuan, an increase of 9% in real terms, and the rural population had a per capita net income of 2,622 yuan, an increase of 4.3% in real terms. Living allowances for laid-off workers and old-age pensions for retirees were basically paid on time and in full. Social security coverage further increased, as more people became covered by old-age, medical, unemployment or workman's compensation insurance. Some 22.35 million urban residents received subsistence allowances, 1.7 million more than in 2002. The government allocated special funds to help people in disaster- afflicted areas restore production and improve their living conditions. Programs to give people work in place of relief subsidies continued to expand. Better roads and supplies of electricity and potable water in poverty-stricken areas improved working and living conditions there. Steady progress was made in pilot programs to move impoverished people out of areas afflicted by extremely poor ecological conditions. Because of the complicated and volatile international situation, the unexpected SARS outbreak and the numerous natural disasters, these achievements in China's economic and social development were made only with great difficulty. They are attributable to the correct leadership of the CPC Central Committee with Comrade Hu Jintao as General Secretary, which maintained control of the overall situation and remained calm and resolute in making decisions. Credit also goes to local authorities and government departments, which consciously followed the important thought of Three Represents, unified the broad masses of cadres and people and worked hard in a down-to-earth manner. These achievements are also due to the National People's Congress strengthening its oversight and guidance and the CPPCC taking an active part in the deliberation and administration of state affairs. While affirming our achievements, we are clearly aware that there are still many difficulties and problems in China's economic and social development that we cannot afford to ignore. Some longstanding, deep-rooted problems have yet to be solved, and there are still structural barriers holding back economic and social development. Moreover, there are new circumstances and problems affecting the operation of the economy. First, farmers have difficulty increasing their incomes and grain production has dropped considerably. The 2003 increase in per capita net income for the rural population was 0.5 percentage points lower than in 2002. The problem of indiscriminate expropriation of arable land is serious. Grain output for 2003 decreased by 26.4 billion kilograms year-on-year. Second, the problem of unemployment remains serious. We still have about 14 million laid-off workers and unemployed people in cities and towns. Approximately 10 million new urban residents are expected to enter the labor force this year. In addition, large numbers of surplus rural laborers still need to shift to non-agricultural industries and urban areas. Third, there is an excessively wide income gap among some members of society, and in both urban and rural areas many low-income people lead a fairly difficult life. Fourth, the economic structure is still irrational, and too much of our economic growth is based on extensive production. The problems of haphazard investment and low-level, redundant expansion are worsening in some industries and localities, resulting in excess energy consumption, serious waste of resources and environmental pollution. Considerable disparity remains between supply and demand in coal, electricity, oil and transport capacity, and the shortages of resources are increasingly affecting development. Fifth, economic and social development remains imbalanced. The public health service system is far from sound. The situation that rural education remains weak as a whole requires fundamental changes. Sixth, the order of the market economy remains somewhat chaotic. We urgently need to improve the social credit system. Major industrial accidents occur frequently. We need to take a long-term perspective rooted in the present and solve these problems through reform and development.  (More)","{'disasters', 'workers', 'control', 'poverty', 'development', 'poor', 'natural disaster'}",0.24825282952711794
AFP_ENG_20080430.0553,"Chinese export hub at centre of child labour scandal by Marianne Barriaux
ATTENTION - ADDS details, quotes from workers' rights group ///. An area in southern China renowned as a major export hub is at the centre of a child labour scandal after more than 1,000 children were found toiling away in factories.The children, aged from nine to 16, worked long hours in factories for about 35 cents an hour, the state-run China Daily and other media said Wednesday, in echoes of a brick kiln slavery ring that made world headlines last year. The news came as workers in communist-ruled China prepared to celebrate May 1, Labour Day, as a national holiday. But the latest incident showed that labour abuse remained a major problem in China, where many poor people remain vulnerable to exploitation despite the nation's phenomenal economic growth, according to one workers' rights group. ""They (labour scandals) get exposed from time to time. If they become a big story, then the government usually promises to crack down and investigate,"" Geoffrey Crothall of the Hong Kong-based China Labour Bulletin told AFP. ""But the underlying problems that give rise to these incidents just continue. The situation never seems to improve noticeably in terms of poverty relief and in terms of keeping kids in school.""","{'workers', 'vulnerable', 'poverty', 'slavery', 'poor'}",0.24804950106219878
XIN_ENG_20061003.0321,"UN launches program to reduce impact of natural disasters. In the wake of more disasters to  come, the UN has launched a program to reduce the impact of  natural disasters on populations and their livelihoods, a press  release said on Tuesday. The program, named the Global Facility for Disaster Reduction  and Recovery, will be managed by the UN's International Strategy  for Disaster Reduction (ISDR) together with the World Bank,  according to the ISDR press release. The two organizations will work at the regional and global  level to ensure that disaster risk reduction becomes a priority  for development investments in countries at risk, the press  release said. According to the program, the World Bank will contribute 5  million U.S. dollars to the ISDR secretariat for a period of three years to promote disaster risk reduction at country levels. The activities will include building earthquake-proof buildings, setting up tsunami warning systems, moving people out of flood- prone zones, etc., particularly in vulnerable poor countries.","{'disasters', 'vulnerable', 'development', 'poor', 'natural disaster'}",0.24792387351603065
XIN_ENG_20091203.0143,"IFC helps expand access to natural disaster insurance in Africa. International Finance Corporation ( IFC), in partnership with the European Commission and the Netherlands' Ministry of Foreign Affairs, on Thursday launched a program to help farmers and others in developing countries more easily access insurance for natural disasters to protect themselves from weather-related risks. IFC, a member of the World Bank Group, said the Global Index Insurance Facility is an index-based insurance scheme that insures against certain catastrophic events, depending on their severity. For example, insurance will be paid out in the event of a wind storm of a certain category, or an earthquake registering a certain magnitude on the Richter scale. ""The Global Index Insurance Facility will help protect farmers and vulnerable communities against natural disasters that can wipe out their livelihoods and trap them in poverty,"" said Jean Philippe Prosper, IFC director for Eastern and Southern Africa. ""IFC is committed to helping extend financial products and services to places where the private sector is at the early stages of development, creating more opportunities for people that need them the most,"" he told journalists in Nairobi.","{'disasters', 'vulnerable', 'development', 'poverty', 'natural disaster'}",0.24772322001700303
APW_ENG_19990604.0968,"End Third World debt now _ Tutu Eds: UPDATES with Tutu giving
Wilberforce address; changes. Paying tribute to British anti-slavery campaigner William Wilberforce, Archbishop Desmond Tutu on Friday criticized the International Monetary Fund and the World Bank for failing to help free today's developing nations from international debt. Tutu, who earlier received the Wilberforce Medallion from Queen Elizabeth II in recognition of his work for human rights and democracy in South Africa, said Third World debt is now running at dlrs 2,000 billion. ``Today, most of the Third World is held in bondage in a slavery as awful in its devastating consequences as that against which William Wilberforce campaigned so assiduously and so successfully,'' Tutu said. ``The poor countries are shackled to poverty, illiteracy, disease, hunger and death,'' he said. Delivering the annual lecture named for Wilberforce, a Hull native, Tutu said the IMF-World Bank debt relief initiative offered to 40 nations ``indicates a shift in that quarter, although no country has as yet benefited.''","{'poverty', 'hunger', 'slavery', 'poor', 'human rights'}",0.24726689635613544
XIN_ENG_19990505.0262,"Cambodian Leader Urges Ban on Illegal Weapons. Cambodian Prime Minister Hun Sen Wednesday called on government departments to continue their efforts to ban the illegal ownership of weapons and described such a ban as one of the factors for maintaining social stability in the country. Speaking at a ceremony to destroy some 4,000 illegal weapons including B-40 rockets and hand grenades here, Hun Sen said, ""It is crucial to control and destroy illegal weapons. It has great influence on the socio-economic development and the enhancing of social morality and the respect of the human rights."" At the ceremony, Hun Sen also handed over to Commander-in-Chief Ke Kim Yan a gold-plated pistol given to him by an Indonesian official, adding a personal touch to a new Council of Ministers sub-decree banning private ownership of guns. But it was said that the gold pistol will not be destroyed, but instead will be donated to a Ministry of Defense museum. Hun Sen also drove one of the 10 caterpillar tractors running over the firearms to break them. The metal will be melted down to make a statue representing peace and security, according to Chea Sophara,  Phnom Penh's first deputy governor. The main purpose of the destruction is to show to the international community the Cambodian government's determination to control illegal weapons and maintain social security.","{'ownership', 'control', 'social security', 'development', 'human rights'}",0.2472506363631259
XIN_ENG_20050407.0219,"Denmark to continue substantial support to Nepal. Denmark's long-standing  commitment to the Nepalese people has been expressed through close cooperation since 1990, which will continue, a visiting Danish  official said here Thursday. ""In meetings with Tulsi Giri, vice-chairman of the Council of  Ministers, Finance Minister Madhukar Shumsher Rana and Foreign  Minister Ramesh Nath Pandey, I emphasized that poverty reduction,  democracy and respect for human rights are central pillars of  Nepalese-Danish development cooperation,"" said Susan Ulbaek,  regional director for Asia of the Danish Foreign Ministry. The Danish government strongly supports the Nepali civil  society's unrelenting efforts to preserve and protect civic and  democratic space, she noted, ensuring that Danish support and  attention to the working conditions of Nepali civil society will "" continue unabated."" However, the Danish government has decided not to enter into  any new project and program agreements with the Nepalese  authorities until the situation in Nepal improves, she told  reporters. The Danish government also strongly condemns the continued  atrocities and human rights violations by the Nepalese anti- government guerrillas.","{'working conditions', 'development cooperation', 'development', 'poverty', 'human rights'}",0.2469184590963264
XIN_ENG_20050314.0014,"Full Text: Report on the Work of the Government (6). We promoted reform of the cultural system and development of  cultural undertakings and strengthened supervision over the  cultural market. Funds were appropriated in the central budget to  support the construction of 533 county-level libraries and  community centers, and radio and TV facilities in 40,000 villages. The development of major state cultural projects and the  protection of natural, historical and cultural heritage sites were intensified. We had more cultural exchanges with foreign countries. Recreational sports activities flourished. The performances of  Chinese athletes were outstanding at the 28th Olympics and the  12th Special Olympics. We intensified our work relating to land and resources,  environmental protection and ecological conservation. We  strengthened protection of our arable land. Further progress was  made in preventing and controlling pollution in key river valleys  and regions. Positive results were obtained from trials of new  ways of carrying out family planning work in rural areas. 5. Working hard to improve people's lives and paying particular attention to solving prominent problems relating to their vital  interests. We further implemented all policies and measures to  stimulate employment and reemployment. We continued successful  efforts to provide the ""two guarantees"" (guarantee of a basic  living allowance for workers laid off from state-owned enterprises and guarantee that the pensions of retirees are paid on time and  in full, tr.) and ensure needy urban residents receive subsistence allowances. The national standards for basic retirement benefits  for workers retired from enterprises were raised on July 1, 2004.  Many local governments also promptly raised the level of their  subsistence allowances. We continued work on the pilot projects to improve the urban social security system. A total of 146.5 billion yuan was spent from the central budget for social security last  year, an increase of 18.1 percent over the previous year. Poverty alleviation work was intensified, with 12.2 billion  yuan appropriated from the central budget for this work, thereby  reducing the number of poverty-stricken rural people by 2.9  million year-on-year. Some areas of the country suffered serious  natural disasters last year. Governments at all levels promptly  provided disaster relief and carried out reconstruction work,  assisting 68 million victims. (More)","{'disasters', 'workers', 'control', 'social security', 'development', 'poverty', 'natural disaster'}",0.2460462830286621
XIN_ENG_20010124.0196,"Developing Countries Urged to Improve Social Safety Nets. Improving social safety nets and making them permanent features of developing country economies can help poor countries gain more benefits of globalization with fewer of its risks, the World Bank said Wednesday. In its new social protection strategy report, the bank said that less than a quarter of the world's population is protected at any time by government safety nets. Meanwhile, between 1990 and 1997, more than 80 percent of all developing countries experienced at least one year of negative per capita output growth as a result of various crises such as economic downturn, civil war, or natural disasters. While social protection programs in high-income countries have become steadily more sophisticated since the birth of the welfare state, many developing countries view safety nets as measures of last resort, to be used in times of emergency and subsequently shelved once a crisis passes, the bank said. It warned that the recent East Asia crisis, which battered emerging markets from Russia to Brazil, not only underscores the urgency of protecting poor and vulnerable populations during times of economic upheaval and change, it also shows that safety nets need to be in place before crises strike to have the best chance of success. ""Globalization presents enormous opportunities for developing countries to prosper, but also exposes these countries to greater risk, unless they adopt the economic, social, and institutional reforms necessary to exploit the potential of the global economy; technological change accelerates the pace of development, but at the same time it tends to widen the gulf between the 'haves' and the 'have-nots', both within and among countries,"" the report said.","{'social protection', 'disasters', 'vulnerable', 'development', 'poor', 'natural disaster'}",0.24592282483906938
XIN_ENG_20000202.0118,"Regional Workshop on Rural Development Held in Nepal. Rural development in Asia has become increasingly linked to a rapidly integrating world economy and is facing new opportunities and challenges in the new millenium, according to a report presented by the Asian development Bank (ADB). While presenting the report on Workshop on the Transformation of Rural Asia held here Wednesday, Shahid Zahid, senior sector specialist of ADB, said that the transformation of rural Asia has also been accompanied by some troubling developments and new challenges. While poor people in rural Asia are declining, more than 670 million rural people (one third of the rural population) are still living in abject poverty, Zahid told a gathering of more than 80 experts, scholars and governmental officials mainly from South Asian countries. Therefore, in the process of rural transformation yet to be completed, a key challenge for policymakers of the region is to continue to promote rapid growth in rural areas while making the growth more pro-poor and more environmentally sustainable, said Dr. Zahid. Resident Representative of UN Food and Agriculture Organization Winston Rudder said that the South Asian countries should strengthen cooperation in countering the frequent disasters in the region in order to achieve a faster development.","{'disasters', 'pro-poor', 'poverty', 'development', 'poor'}",0.24582616329207352
AFP_ENG_20060608.0240,"African leaders meet in Abuja to tackle food penury, soil 
degradation
by Ade Obisesan. African leaders, farmers and heads  of international development agencies will meet here from Friday  hoping to bring a new lease of life to the continent's degraded soil  and so tackle food shortages affecting over 200 million Africans. The African Fertiliser Summit, an initiative of the African  Union (AU), is sponsored by more than a dozen international  organisations and donor agencies, including the International Fund  for Agricultural Development (IFAD), World Bank, the FAO (UN Food  and Agriculture Organisation) and the Rockefeller Foundation,  organisers said. African heads of state have developed a Comprehensive African  Agricultural Development Programme (CAADP) as a framework for  agricultural growth, food security and rural development. The CAADP has set a goal of six percent annual growth in  agricultural production to reach the United Nation's Millennium  Development Goal of halving poverty and hunger afflicting more that  200 million Africans by 2015, the organisers said in a statement. The summit is being organised to increase awareness on the role  that fertiliser could play in stimulating sustainable pro-poor  productivity growth in African agriculture and to discuss increased  and efficient use of fertiliser by African small farmers.","{'pro-poor', 'poverty', 'hunger', 'development', 'poor'}",0.24457717277037416
AFP_ENG_20090517.0254,"UN chief urges action on growing climate change risk. UN chief Ban Ki-moon called for decisive action to reduce the growing impact of climate change as he launched on Sunday a global assessment of ways to minimise the risks from natural disasters. ""Gulf countries have so far been less exposed to disasters but rising sea levels threaten Bahrain, Egypt and Djibouti. Many other Arab countries are stricken by earthquakes and drought,"" Ban said in Bahrain. ""As a result of global climate change, weather-related hazards are on the rise and we must act decisively,"" the UN secretary general said, urging governments to do more to reduce the risks, which affects most the poor. Last year alone, 236,000 people lost their lives in over 300 disasters.  More than 200 million were directly affected and estimated damage totalled over 180 billion dollars, Ban said. ""Reducing disaster risk can help countries decrease poverty, safeguard development and adapt to climate change. This, in turn, can promote global security, stability and sustainability,"" he said.","{'disasters', 'poverty', 'development', 'poor', 'natural disaster'}",0.24421922889501313
XIN_ENG_20100107.0124,"Bangladesh, ADB sign loan agreement for developing insurance
sector. The Asian Development Bank (ADB) has agreed to provide 2 million U.S. dollars to Bangladesh for "" Developing Inclusive Insurance Sector"" in the country. A loan agreement was signed here Thursday by Saifuddin Ahmed, Joint Secretary of the Economic Relations Division under the Bangladeshi finance ministry, and Paul J Heytens, country representative of ADB, on behalf of their respective sides, a press release from ADB said. It said the project is expected to benefit close to 20,000 poor households. At the same time, according to the ADB, the project will significantly strengthen financial coping skills of these families by helping to reduce by at least 30 percent unexpected expenses arising from illnesses, fire, theft, and loss or damage to property by natural disasters. The project reaches out to the poor and vulnerable in rural households, particularly  women, by enabling them to seek protection from common risks that threaten their daily lives through affordable insurance coverage, it said.","{'disasters', 'vulnerable', 'property', 'poor', 'natural disaster'}",0.2441816460668174
XIN_ENG_20030319.0641,"Full text of report on development plan (7). All social undertakings developed in a comprehensive way, and the people's lives continued to improve. Sound progress was made in culture, health, sports, radio, film, TV, the press and publishing. Efforts were constantly intensified to promote spiritual civilization. Progress was smooth in the development of a number of key cultural facilities, rural health facilities, traditional Chinese medicine hospitals and specialized hospitals. National fitness activities flourished, and Chinese athletes did well in major sports competitions both at home and abroad. Notable results were achieved in developing urban infrastructure having a direct bearing on people's lives. The poverty-stricken rural population decreased again. The per capita disposable income of urban residents increased by 13.4% in real terms, and the per capita net income of rural residents rose by 4.8%. We continued to strengthen the program to guarantee that the living allowances for workers laid off from state-owned enterprises and the basic pensions for retirees are paid on time and in full. The program to grant subsistence allowances to the urban poor was notably strengthened. Experiments to improve the urban social security system made great headway. The registered urban unemployment rate was 4% at the end of 2002. Progress was made in environmental protection and in the rational development and use of resources, increasing our ability for sustainable development. Greater efforts were made to improve the environment in key areas by closing a number of seriously polluting enterprises or suspending their operations. Conclusive results were achieved in the prevention and control of water pollution in the valleys of the Huaihe, Haihe and Liaohe rivers and Taihu, Chaohu and Dianchi lakes. Some cities and industrial and mining areas reduced their discharge of sulfur dioxide to bring the worsening acid rain under control. More environmental protection facilities such as sewage and garbage treatment plants were built in urban areas, and 40.3% of urban sewage was brought under centralized treatment. The pace of improving the ecological environment and protecting resources was accelerated. Construction on the south-to-north water diversion project started. The natural population growth rate was 6.45.  (More)","{'workers', 'control', 'poverty', 'social security', 'development', 'poor'}",0.24415508177358547
XIN_ENG_19981017.0003,"Annan Stresses Women's Role in Food Security. U.N. Secretary-General Kofi Annan Friday urged the international community to recognize women's contribution to food security and adopt new approaches enabling them to play their part. ""In the face of poverty, natural disasters and war, it is the resilience and ingenuity of women that enables families and communities to survive,"" said Annan is his message on the World Food Day which falls on October 16. This year's World Food Day is dedicated to ""the women who feed the world."" ""It is hard to do justice to the daily struggle of rural women and the multitude of obstacles and discriminatory practices they face in accomplishing their daily workload,"" he said. However, he said, the opportunities are being lost for growth and development for many women and agricultural development policies still do not reflect the needs of women adequately.","{'resilience', 'disasters', 'development', 'poverty', 'natural disaster'}",0.2440711519534479
XIN_ENG_20030725.0140,"Program of Action for Sustainable Development in China in the Early
21st Century (6). Social security. Build a standardized social security net independent of enterprises and institutions and with multiple sources of funding. Readjust and improve the pension system for urban workers; steadily convert the existing ""minimum living expense guarantee"" system for laid-off workers from state-owned enterprises into a standardized unemployment insurance system and perfect such a system. Expand the coverage of basic medical care insurance, including workplace accident insurance and childbirth insurance. Strengthen and improve the social relief system based on the program of subsistence allowances for needy city dwellers; step up development of social welfare undertakings such as community old-age care facilities. In places where conditions permit, explore ways to provide rural residents with pension, medical care and subsistence allowances. Introduce a societal mechanism for social security management and services; improve the collection and management of social security funds; step up social security legislation; build up information systems for social security management; practice an proactive employment policy, expand employment opportunities and develop labor-intensive industries. Encourage people from all sectors of society to have new concepts of employment, introduce flexible forms of employment and encourage self-employment. Improve employment services, and enhance vocational training to raise the skill levels of laborers. Health care. Build a sound legal system and supervision and enforcement procedures for health care. Continue to deepen reform of the medical establishment and improve regulation of the medical sector. Rationalize the allocation of resources in the medical care sector to set up a new type of accessible and efficient urban health care system based on community services with a clear division of responsibilities between various levels of service providers. Step up health care in rural areas and build a rural health care network that meets the requirements of rural socioeconomic development and is capable of providing disease prevention, health care and other basic medical services; provide all rural residents with basic health care services. Build up capacities to handle emergencies (including the outbreak of epidemics) and improve prevention and control of serious diseases. Effectively improve health care for women and children and increase the immunization level for children. Improve health care and rehabilitation services for senior citizens, including boosting services of hospitals, community medical centers and family care. Improve prevention and treatment of occupational diseases and protect the health of workers. Publicize health care knowledge and promote healthy practices and lifestyles. Disaster management. Further improve laws and regulations on disaster management and enhance public awareness of disaster prevention and alleviation; develop plans for disaster prevention and alleviation and for tackling emergencies; build and improve the monitoring, forecast and warning systems for major natural calamities and accidents, fully upgrade and consolidate information processing capacities and raise the timeliness and accuracy of forecasts; improve inter-agency coordination and collaboration and build a crisis-management system and coordinating mechanism for disaster relief; strengthen project construction for disaster management and the reserve of relief materials and equipment; build a rapid-response disaster-relief task force and emergency relief capacities; alleviate human casualties and economic losses arising from disasters. Encourage private donations and put in place institutional arrangements that are favorable to private disaster-relief efforts. 3. Resource Allocation, Utilization and Protection Rationally use, conserve and protect resources and improve the efficiency of resources utilization. Create a system that ensures the security of supply of major resources and a strategic reserve system to make certain that the needs of the national economy for resources are met.","{'disasters', 'workers', 'control', 'social security', 'development'}",0.24398572105675362
XIN_ENG_20040316.0395,"Report on China's central and local budgets (full text-6). 2. Investment will be increased for employment work and social security. Employment and social security affect the vital interests of the people, the stability of society and the country's overall development. More support will be given to employment work and social security in the 2004 central budget. First, employment and reemployment work will be strongly supported. While conscientiously carrying out the preferential fiscal and tax policies formulated by the central authorities to promote employment and reemployment, we plan to increase reemployment assistance funds by 3.6 billion yuan, 76.6% more than last year. Second, we will energetically support efforts to guarantee that living allowances for workers laid off from state-owned enterprises and basic old-age pensions for retirees from these enterprises are paid on time and in full and ensure that low- income urban residents receive their subsistence allowances. To achieve these goals, we plan to allocate 77.9 billion yuan from the 2004 central budget. In addition, we will continue to improve the social security system and raise funds for social security through diversified channels. We will better coordinate the implementation of the reemployment policy and social security programs, including the ""three-stage guarantee"" for laid-off workers. On the basis of a review of the pilot program to improve urban social security systems in Liaoning Province, we will improve its contents and methods and extend it to Jilin and Heilongjiang provinces. Third, in order to promote economic restructuring, a number of enterprises will be closed down or declared bankrupt in accordance with the law. We will work harder to free enterprises from the obligation to operate social programs and allocate 17 billion yuan in subsidies for enterprises that close or go bankrupt. We will also provide active support and assistance to people having special difficulties. 3. Investment will be increased for education, health, science and technology, culture and sports. We will improve compulsory education, especially in rural areas. We will accelerate the program to basically make nine-year compulsory education available throughout the western region and basically eliminate illiteracy among young and middle-aged people there. We will improve the system under which most responsibility for managing rural compulsory education goes to county governments, increase transfer payments to support compulsory education in poor counties, continue to carry out the second phase of the program to renovate dangerous primary and secondary school buildings in rural areas and the program to promote modern distance education, and distribute free textbooks in more areas. We will speed up the development of systems for disease prevention and control and for medical treatment in public health emergencies, raise the level of public health services and our ability to cope with public health emergencies, and improve medical and sanitation conditions in the countryside. We will support efforts to successfully carry out trials to develop a new type of system for rural cooperative medical care and health services. We will support the development of a state system for scientific and technological innovation and the formulation of the state medium- and long-range plan for developing science and technology. We will facilitate reform of the management system of science and technology, and promote innovation in mechanisms and the implementation of key science and technology projects and the application of scientific results in production. We will vigorously develop undertakings in advanced culture and develop culture-related industries. We plan to allocate 95.5 billion yuan from the 2004 central budget for education, health, science and technology, culture and sports, a year-on-year increase of 10 billion yuan, giving priority mainly to rural areas. 4. Transfer payments to local governments will be increased. The central government will again increase transfer payments to local governments in 2004, especially to governments in the central and western regions. In addition to 427.7 billion yuan in tax rebates and structural subsidies, the central government plans to grant local governments 513.3 billion yuan in transfer payments, an increase of 64.4 billion yuan over last year in comparable terms. Of this amount, 223.8 billion yuan will come in the form of general transfer payments, a rise of 32.6 billion yuan compared to last year. In addition, a special task force will be organized to thoroughly investigate and study the causes of financial difficulties at the lower levels of government, and propose specific measures to eliminate them as soon as possible on a type- by-type and step-by-step basis.  (More)","{'workers', 'control', 'social security', 'development', 'poor'}",0.24387659229530143
APW_ENG_20090711.0008,"World leaders take fresh approach on global hunger. Leaders of rich and developing countries have launched a new approach to global hunger, saying they want to spend $20 billion on seeds, fertilizers, tools and other aid for small farmers over the next three years so poor nations could feed themselves. Friday's initiative announced at the end of a Group of Eight summit marked a new emphasis on helping farmers in the developing world boost production over the long term, moving away from an emphasis on emergency food aid for people suffering from drought and famine. ""We believe that the purpose of aid must be to create the conditions where it's no longer needed -- to help people become self-sufficient, provide for their families, and lift their standards of living,"" President Barack Obama said. The promised aid was $5 billion higher than originally expected, and the United Nations and anti-poverty groups welcomed the deal. But they stressed that it was important to see how much would actually be delivered from newly allocated funds and not moved from other development projects. Obama told Pope Benedict XVI before a private meeting that the package is ""something concrete"" but the final text of the leaders' statement seemed less than definitive. It said the leaders ""welcomed commitments made by countries represented at L'Aquila toward a goal of mobilizing $20 billion over three years.""","{'famine', 'poverty', 'hunger', 'development', 'poor'}",0.24381522168177894
XIN_ENG_20050126.0356,"Chirac, Blair call for more assistance for developing countries. French President  Jacques Chirac and British Prime Minister Tony Blair on Wednesday  called for more assistance for developing countries at the annul  World Economic Forum held here. ""The world suffers chronically from what has been strikingly  called the silent tsunamis"" -- famine, infectious diseases that  decimate the life force of entire continents, said Chirac in a  speech delivered by video link from Paris. He said natural disasters, political unrest, un-controlled  migration and extremism have bred grounds for terrorism and the  developed countries should help the developing to solve them. He called for the United Nations to make decisions on  implementing the Millennium Development Goals on reducing global  poverty and diseases. Meanwhile, Blair said he would focus on poverty alleviation and climate change during Britain's presidency of the Group of Eight ( G8) industrial countries this year.","{'famine', 'disasters', 'control', 'poverty', 'natural disaster'}",0.2430953892410591
APW_ENG_20080701.1289,"UN finds world economic insecurity among rich, poor. Rich and poor nations have more in common this year -- a growing sense of economic insecurity, the U.N. says in an annual survey of world economic and social trends released Tuesday. Their shared anxiety is largely due to ""trade shocks"" from rising oil and food prices, rattled financial markets, natural disasters and armed conflicts, the report said. As usual, though, it is the impoverished who fare worse. ""The food riots that broke out in a number of countries in early 2008 have laid bare the fragility of economic livelihoods for those at the bottom of the development ladder,"" the report says. It lists 35 nations that need help because of a food crisis, led by Iraq, Zimbabwe, Swaziland, Somalia and Lesotho, where food insecurity is greatest because of drought and windstorms or floods and, in some areas, fighting.","{'shocks', 'disasters', 'development', 'poor', 'natural disaster'}",0.24221468483664912
